RetentionTime	RAW_ID	CCs	Detector	Polarity	MS dimension	Fragment name	Structure information	Lipid species	Molecular lipid species	Lipid class	MS2 Precursor m/z	MS2 Activation	MS3 Precursor m/z	MS3 Activation	Intensity	Target m/z	Measured m/z	Applied m/z correction	Corrected measured m/z	m/z offset	ppmerror	Calibration m/z offset	Is apex	Adduct	Lipid ID	Lipid category	Conflicts	Charge	C index of lipid species	DB index of lipid species	OH index of lipid species	Sum composition of lipid species	Sum formula of lipid species	C index of structure information	DB index of structure information	OH index of structure information	Sum composition of structure information	Sum formula of structure information	MS2 collision energy	MS3 collision energy	Range ID
17.6	File_281.54552307894477_17.60	281.54552307894477	FTMS	+	ms2	-FA 14:0(KE)	FA 14:0	PC 34:4	PC 14:0-20:4	PC	754.538132	cid			69.42112	544.339767	544.3369653343939	-0.0	544.3369653343939	-0.0028016656061709	-5.146932478579325	0.0	|/|	+H+	11811200000000	Glycerophospholipid		1	34	4		34:4	C42H77NO8P	14	0	0	14:0	C28H51NO7P	33.00	null	FTMS + p NSI d Full ms2 754.53853@cid33.00 [166.06123550507584-755.6087328013265]
17.6	File_281.54552307894477_17.60	281.54552307894477	FTMS	+	ms2	-FA 20:4(KE)	FA 20:4	PC 34:4	PC 14:0-20:4	PC	754.538132	cid			170.49142	468.308466	468.30580445722364	-0.0	468.30580445722364	-0.002661542776365877	-5.683343556782649	0.0	YES	+H+	11811200000000	Glycerophospholipid		1	34	4		34:4	C42H77NO8P	20	4	0	20:4	C22H47NO7P	33.00	null	FTMS + p NSI d Full ms2 754.53853@cid33.00 [166.06123550507584-755.6087328013265]
17.6	File_281.54552307894477_17.60	281.54552307894477	FTMS	+	ms2	-FA 18:2(KE)	FA 18:2	PC 34:4	PC 16:2-18:2	PC	754.538132	cid			10.253453	492.308466	492.3070634074206	-0.0	492.3070634074206	-0.0014025925793816896	-2.8490198163598968	0.0	REJECT	+H+	11811200000000	Glycerophospholipid		1	34	4		34:4	C42H77NO8P	18	2	0	18:2	C24H47NO7P	33.00	null	FTMS + p NSI d Full ms2 754.53853@cid33.00 [166.06123550507584-755.6087328013265]
12.36	File_255.0027266819434_12.36	255.0027266819434	FTMS	+	ms2	-FA 11:3(KE)	FA 11:3	PC 26:3	PC 11:3-15:0	PC	644.428581	cid			1781.6807	482.324116	481.3498681838415	-0.0	481.3498681838415	-0.9742478161584813	-2023.9910313767607	0.0	YES	+H+	11800900000000	Glycerophospholipid		1	26	3		26:3	C34H63NO8P	11	3	0	11:3	C23H49NO7P	33.00	null	FTMS + p NSI d Full ms2 644.43626@cid33.00 [169.08456921212337-609.4028368346546]
2.59	File_242.42144015401104_2.59	242.42144015401104	FTMS	+	ms2	-FA 10:1(FA)	FA 10:1	PC 27:3	PC 10:1-17:2	PC	658.444231	cid			42.12927	488.313551	488.3151781015776	-0.0	488.3151781015776	0.0016271015775828346	3.332072502658049	0.0	YES	+H+	11802200000000	Glycerophospholipid		1	27	3		27:3	C35H65NO8P	10	1	0	10:1	C25H47NO6P	33.00	null	FTMS + p NSI d Full ms2 658.41349@cid33.00 [226.17962351543918-623.3444233683392]
8.88	File_263.81433571320673_8.88	263.81433571320673	FTMS	+	ms2	-FA 16:6(KE)	FA 16:6	PC 32:6	PC 16:0-16:6	PC	722.475532	cid			255.0	496.339767	185.07659369442126	-0.0	185.07659369442126	-311.26317330557873	-1681807.3376663895	0.0	YES	+H+	11808400000000	Glycerophospholipid		1	32	6		32:6	C40H69NO8P	16	6	0	16:6	C24H51NO7P	33.00	null	FTMS + p NSI d Full ms2 722.44195@cid33.00 [168.07542926662782-1073.3562220873223]
23.62	File_299.68915868308085_23.62	299.68915868308085	FTMS	+	ms2	-FA 20:1(KE)	FA 20:1	PC 38:1	PC 18:0-20:1	PC	816.647682	cid			13.627645	524.371066	524.3728265655348	-0.0	524.3728265655348	0.0017605655347097127	3.3574690478162714	0.0	REJECT	+H+	11816700000000	Glycerophospholipid		1	38	1		38:1	C46H91NO8P	20	1	0	20:1	C26H55NO7P	33.00	null	FTMS + p NSI d Full ms2 816.64779@cid33.00 [184.07158867844575-817.6483661623106]
9.28	File_262.0144960588805_9.28	262.0144960588805	FTMS	+	ms2	-FA 11:2(FA)	FA 11:2	PC 29:2	PC 11:2-18:0	PC	688.491182	cid			47.366146	506.360502	506.3556417818035	-0.0	506.3556417818035	-0.0048602181964838564	-9.598428052230926	0.0	YES	+H+	11804900000000	Glycerophospholipid		1	29	2		29:2	C37H71NO8P	11	2	0	11:2	C26H53NO6P	33.00	null	FTMS + p NSI d Full ms2 688.52069@cid33.00 [169.19565743703714-689.5335814532244]
9.85	File_262.89228946024576_9.85	262.89228946024576	FTMS	+	ms2	-FA 8:2(FA)	FA 8:2	PC 29:6	PC 8:2-21:4	PC	680.428581	cid			141.0	540.344851	341.30054181258055	-0.0	341.30054181258055	-199.0443091874194	-583193.6513500211	0.0	YES	+H+	11804500000000	Glycerophospholipid		1	29	6		29:6	C37H63NO8P	8	2	0	8:2	C29H51NO6P	33.00	null	FTMS + p NSI d Full ms2 680.44877@cid33.00 [77.10132206413569-1091.51171756262]
9.85	File_262.89228946024576_9.85	262.89228946024576	FTMS	+	ms2	-FA 11:6(KE)	FA 11:6	PC 29:6	PC 11:6-18:0	PC	680.428581	cid			141.0	524.371066	341.30054181258055	-0.0	341.30054181258055	-183.0705241874195	-536390.956824058	0.0	YES	+H+	11804500000000	Glycerophospholipid		1	29	6		29:6	C37H63NO8P	11	6	0	11:6	C26H55NO7P	33.00	null	FTMS + p NSI d Full ms2 680.44877@cid33.00 [77.10132206413569-1091.51171756262]
19.67	File_292.6117372276752_19.67	292.6117372276752	FTMS	+	ms2	-FA 16:0(FA)	FA 16:0	PC 38:5	PC 16:0-22:5	PC	808.585082	cid			81.0	552.344852	552.3488274436901	-0.0	552.3488274436901	0.003975443690137581	7.197342499188817	0.0	|\|	+H+	11816300000000	Glycerophospholipid		1	38	5		38:5	C46H83NO8P	16	0	0	16:0	C30H51NO6P	33.00	null	FTMS + p NSI d Full ms2 808.58668@cid33.00 [128.82372558656215-1320.6129727350437]
19.67	File_292.6117372276752_19.67	292.6117372276752	FTMS	+	ms2	-FA 16:0(KE)	FA 16:0	PC 38:5	PC 16:0-22:5	PC	808.585082	cid			53.0	570.355416	570.3603130631528	-0.0	570.3603130631528	0.0048970631528391095	8.585911468031762	0.0	|\|	+H+	11816300000000	Glycerophospholipid		1	38	5		38:5	C46H83NO8P	16	0	0	16:0	C30H53NO7P	33.00	null	FTMS + p NSI d Full ms2 808.58668@cid33.00 [128.82372558656215-1320.6129727350437]
19.67	File_292.6117372276752_19.67	292.6117372276752	FTMS	+	ms2	-FA 18:1(KE)	FA 18:1	PC 38:5	PC 18:1-20:4	PC	808.585082	cid			102.0	544.339766	544.3415209508792	-0.0	544.3415209508792	0.0017549508791034896	3.223988638672769	0.0	YES	+H+	11816300000000	Glycerophospholipid		1	38	5		38:5	C46H83NO8P	18	1	0	18:1	C28H51NO7P	33.00	null	FTMS + p NSI d Full ms2 808.58668@cid33.00 [128.82372558656215-1320.6129727350437]
19.67	File_376.91323981101374_19.67	376.91323981101374	FTMS	+	ms2	-FA 16:0(FA)	FA 16:0	PC 38:5	PC 16:0-22:5	PC	808.585082	cid			81.0	552.344852	552.3488274436901	-0.0	552.3488274436901	0.003975443690137581	7.197342499188817	0.0	|\|	+H+	11816300000000	Glycerophospholipid		1	38	5		38:5	C46H83NO8P	16	0	0	16:0	C30H51NO6P	33.00	null	FTMS + p NSI d Full ms2 808.58668@cid33.00 [128.82372558656215-1320.6129727350437]
19.67	File_376.91323981101374_19.67	376.91323981101374	FTMS	+	ms2	-FA 16:0(KE)	FA 16:0	PC 38:5	PC 16:0-22:5	PC	808.585082	cid			53.0	570.355416	570.3603130631528	-0.0	570.3603130631528	0.0048970631528391095	8.585911468031762	0.0	|\|	+H+	11816300000000	Glycerophospholipid		1	38	5		38:5	C46H83NO8P	16	0	0	16:0	C30H53NO7P	33.00	null	FTMS + p NSI d Full ms2 808.58668@cid33.00 [128.82372558656215-1320.6129727350437]
19.67	File_376.91323981101374_19.67	376.91323981101374	FTMS	+	ms2	-FA 18:1(KE)	FA 18:1	PC 38:5	PC 18:1-20:4	PC	808.585082	cid			102.0	544.339766	544.3415209508792	-0.0	544.3415209508792	0.0017549508791034896	3.223988638672769	0.0	YES	+H+	11816300000000	Glycerophospholipid		1	38	5		38:5	C46H83NO8P	18	1	0	18:1	C28H51NO7P	33.00	null	FTMS + p NSI d Full ms2 808.58668@cid33.00 [128.82372558656215-1320.6129727350437]
10.43	File_263.977448684052_10.43	263.977448684052	FTMS	+	ms2	-FA 14:3(FA)	FA 14:3	PC 32:3	PC 14:3-18:0	PC	728.522482	cid			297.0	506.360502	413.21403104311565	-0.0	413.21403104311565	-93.14647095688434	-225419.4290589451	0.0	YES	+H+	11808700000000	Glycerophospholipid		1	32	3		32:3	C40H75NO8P	14	3	0	14:3	C26H53NO6P	33.00	null	FTMS + p NSI d Full ms2 728.49369@cid33.00 [184.0695034180819-1345.0157939718829]
10.99	File_269.77264917940204_10.99	269.77264917940204	FTMS	+	ms2	-FA 21:2(KE)	FA 21:2	PC 31:2	PC 10:0-21:2	PC	716.522482	cid			266.33807	412.245866	329.3059783981226	-0.0	329.3059783981226	-82.93988760187739	-251862.68407676814	0.0	YES	+H+	11807500000000	Glycerophospholipid		1	31	2		31:2	C39H75NO8P	21	2	0	21:2	C18H39NO7P	33.00	null	FTMS + p NSI d Full ms2 716.55134@cid33.00 [177.11154989513813-717.558796572124]
22.97	File_396.00495659730507_22.97	396.00495659730507	FTMS	+	ms2	-FA 18:2(FA)	FA 18:2	PC 38:2	PC 18:2-20:0	PC	814.632032	cid			45904.742	534.391802	184.07470943337725	-0.0	184.07470943337725	-350.3170925666227	-1903124.5174580275	0.0	YES	+H+	11816600000000	Glycerophospholipid		1	38	2		38:2	C46H89NO8P	18	2	0	18:2	C28H57NO6P	33.00	null	FTMS + p NSI d Full ms2 814.63403@cid33.00 [166.0613921213795-817.8115728241565]
22.97	File_396.00495659730507_22.97	396.00495659730507	FTMS	+	ms2	-FA 20:0(FA)	FA 20:0	PC 38:2	PC 18:2-20:0	PC	814.632032	cid			194.55492	502.329201	502.3303940085745	-0.0	502.3303940085745	0.0011930085744893404	2.3749480197070785	0.0	YES	+H+	11816600000000	Glycerophospholipid		1	38	2		38:2	C46H89NO8P	20	0	0	20:0	C26H49NO6P	33.00	null	FTMS + p NSI d Full ms2 814.63403@cid33.00 [166.0613921213795-817.8115728241565]
22.97	File_396.00495659730507_22.97	396.00495659730507	FTMS	+	ms2	-FA 20:2(KE)	FA 20:2	PC 38:2	PC 18:0-20:2	PC	814.632032	cid			45904.742	524.371066	184.07470943337725	-0.0	184.07470943337725	-340.29635656662276	-1848686.099324184	0.0	YES	+H+	11816600000000	Glycerophospholipid		1	38	2		38:2	C46H89NO8P	20	2	0	20:2	C26H55NO7P	33.00	null	FTMS + p NSI d Full ms2 814.63403@cid33.00 [166.0613921213795-817.8115728241565]
22.97	File_396.00495659730507_22.97	396.00495659730507	FTMS	+	ms2	-FA 18:2(KE)	FA 18:2	PC 38:2	PC 18:2-20:0	PC	814.632032	cid			45904.742	552.402366	184.07470943337725	-0.0	184.07470943337725	-368.32765656662275	-2000968.2899971262	0.0	YES	+H+	11816600000000	Glycerophospholipid		1	38	2		38:2	C46H89NO8P	18	2	0	18:2	C28H59NO7P	33.00	null	FTMS + p NSI d Full ms2 814.63403@cid33.00 [166.0613921213795-817.8115728241565]
22.97	File_396.00495659730507_22.97	396.00495659730507	FTMS	+	ms2	-FA 20:0(KE)	FA 20:0	PC 38:2	PC 18:2-20:0	PC	814.632032	cid			45904.742	520.339766	184.07470943337725	-0.0	184.07470943337725	-336.2650565666228	-1826785.7523813082	0.0	YES	+H+	11816600000000	Glycerophospholipid		1	38	2		38:2	C46H89NO8P	20	0	0	20:0	C26H51NO7P	33.00	null	FTMS + p NSI d Full ms2 814.63403@cid33.00 [166.0613921213795-817.8115728241565]
22.97	File_325.966033682409_22.97	325.966033682409	FTMS	+	ms2	-FA 18:2(FA)	FA 18:2	PC 38:2	PC 18:2-20:0	PC	814.632032	cid			45904.742	534.391802	184.07470943337725	-0.0	184.07470943337725	-350.3170925666227	-1903124.5174580275	0.0	YES	+H+	11816600000000	Glycerophospholipid		1	38	2		38:2	C46H89NO8P	18	2	0	18:2	C28H57NO6P	33.00	null	FTMS + p NSI d Full ms2 814.63403@cid33.00 [166.0613921213795-817.8115728241565]
22.97	File_325.966033682409_22.97	325.966033682409	FTMS	+	ms2	-FA 20:0(FA)	FA 20:0	PC 38:2	PC 18:2-20:0	PC	814.632032	cid			194.55492	502.329201	502.3303940085745	-0.0	502.3303940085745	0.0011930085744893404	2.3749480197070785	0.0	YES	+H+	11816600000000	Glycerophospholipid		1	38	2		38:2	C46H89NO8P	20	0	0	20:0	C26H49NO6P	33.00	null	FTMS + p NSI d Full ms2 814.63403@cid33.00 [166.0613921213795-817.8115728241565]
22.97	File_325.966033682409_22.97	325.966033682409	FTMS	+	ms2	-FA 20:2(KE)	FA 20:2	PC 38:2	PC 18:0-20:2	PC	814.632032	cid			45904.742	524.371066	184.07470943337725	-0.0	184.07470943337725	-340.29635656662276	-1848686.099324184	0.0	YES	+H+	11816600000000	Glycerophospholipid		1	38	2		38:2	C46H89NO8P	20	2	0	20:2	C26H55NO7P	33.00	null	FTMS + p NSI d Full ms2 814.63403@cid33.00 [166.0613921213795-817.8115728241565]
22.97	File_325.966033682409_22.97	325.966033682409	FTMS	+	ms2	-FA 18:2(KE)	FA 18:2	PC 38:2	PC 18:2-20:0	PC	814.632032	cid			45904.742	552.402366	184.07470943337725	-0.0	184.07470943337725	-368.32765656662275	-2000968.2899971262	0.0	YES	+H+	11816600000000	Glycerophospholipid		1	38	2		38:2	C46H89NO8P	18	2	0	18:2	C28H59NO7P	33.00	null	FTMS + p NSI d Full ms2 814.63403@cid33.00 [166.0613921213795-817.8115728241565]
22.97	File_325.966033682409_22.97	325.966033682409	FTMS	+	ms2	-FA 20:0(KE)	FA 20:0	PC 38:2	PC 18:2-20:0	PC	814.632032	cid			45904.742	520.339766	184.07470943337725	-0.0	184.07470943337725	-336.2650565666228	-1826785.7523813082	0.0	YES	+H+	11816600000000	Glycerophospholipid		1	38	2		38:2	C46H89NO8P	20	0	0	20:0	C26H51NO7P	33.00	null	FTMS + p NSI d Full ms2 814.63403@cid33.00 [166.0613921213795-817.8115728241565]
10.17	File_261.21258850150474_10.17	261.21258850150474	FTMS	+	ms2	-FA 11:2(FA)	FA 11:2	PC 29:3	PC 11:2-18:1	PC	686.475532	cid			155.0	504.344852	184.07249056796286	-0.0	184.07249056796286	-320.27236143203714	-1739925.1808014563	0.0	YES	+H+	11804800000000	Glycerophospholipid		1	29	3		29:3	C37H69NO8P	11	2	0	11:2	C26H51NO6P	33.00	null	FTMS + p NSI d Full ms2 686.50649@cid33.00 [47.30825725499959-1240.863069940495]
14.5	File_265.4863992886221_14.50	265.4863992886221	FTMS	+	ms2	-FA 20:2(KE)	FA 20:2	PC 29:2	PC 9:0-20:2	PC	688.491182	cid			1984.0	398.230216	397.22167536812196	-0.0	397.22167536812196	-1.0085406318780201	-2538.9869043358804	0.0	YES	+H+	11804900000000	Glycerophospholipid		1	29	2		29:2	C37H71NO8P	20	2	0	20:2	C17H37NO7P	33.00	null	FTMS + p NSI d Full ms2 688.49944@cid33.00 [62.65726089394025-1273.5003254626413]
21.0	File_297.7505937144723_21.00	297.7505937144723	FTMS	+	ms2	-FA 18:0(FA)	FA 18:0	PC 40:6	PC 18:0-22:6	PC	834.600732	cid			332.05756	550.329202	550.332729784685	-0.0	550.332729784685	0.0035277846849339767	6.4102759912429805	0.0	YES	+H+	11818800000000	Glycerophospholipid		1	40	6		40:6	C48H85NO8P	18	0	0	18:0	C30H49NO6P	33.00	null	FTMS + p NSI d Full ms2 834.60234@cid33.00 [166.06143388677233-838.269090017624]
21.0	File_297.7505937144723_21.00	297.7505937144723	FTMS	+	ms2	-FA 22:6(FA)	FA 22:6	PC 40:6	PC 18:0-22:6	PC	834.600732	cid			337.98514	506.360502	506.3592911298374	-0.0	506.3592911298374	-0.0012108701625948015	-2.3913260481366736	0.0	YES	+H+	11818800000000	Glycerophospholipid		1	40	6		40:6	C48H85NO8P	22	6	0	22:6	C26H53NO6P	33.00	null	FTMS + p NSI d Full ms2 834.60234@cid33.00 [166.06143388677233-838.269090017624]
21.0	File_297.7505937144723_21.00	297.7505937144723	FTMS	+	ms2	-FA 18:0(KE)	FA 18:0	PC 40:6	PC 18:0-22:6	PC	834.600732	cid			332.05756	568.339766	550.332729784685	-0.0	550.332729784685	-18.00703621531511	-32720.271284537772	0.0	YES	+H+	11818800000000	Glycerophospholipid		1	40	6		40:6	C48H85NO8P	18	0	0	18:0	C30H51NO7P	33.00	null	FTMS + p NSI d Full ms2 834.60234@cid33.00 [166.06143388677233-838.269090017624]
21.0	File_297.7505937144723_21.00	297.7505937144723	FTMS	+	ms2	-FA 22:6(KE)	FA 22:6	PC 40:6	PC 18:0-22:6	PC	834.600732	cid			893.22015	524.371066	524.3734492280217	-0.0	524.3734492280217	0.002383228021699324	4.544905973420074	0.0	YES	+H+	11818800000000	Glycerophospholipid		1	40	6		40:6	C48H85NO8P	22	6	0	22:6	C26H55NO7P	33.00	null	FTMS + p NSI d Full ms2 834.60234@cid33.00 [166.06143388677233-838.269090017624]
9.63	File_260.70229198051516_9.63	260.70229198051516	FTMS	+	ms2	-FA 14:3(KE)	FA 14:3	PC 30:3	PC 14:3-16:0	PC	700.491182	cid			266.90326	496.339767	496.33702087143115	-0.0	496.33702087143115	-0.002746128568844597	-5.532790127206613	0.0	|\|	+H+	11806100000000	Glycerophospholipid		1	30	3		30:3	C38H71NO8P	14	3	0	14:3	C24H51NO7P	33.00	null	FTMS + p NSI d Full ms2 700.46217@cid33.00 [227.12884046701686-701.458000853035]
14.35	File_265.89482760291304_14.35	265.89482760291304	FTMS	+	ms2	-FA 20:2(KE)	FA 20:2	PC 29:2	PC 9:0-20:2	PC	688.491182	cid			4813.8203	398.230216	398.2259588945395	-0.0	398.2259588945395	-0.004257105460510502	-10.69017567897399	0.0	YES	+H+	11804900000000	Glycerophospholipid		1	29	2		29:2	C37H71NO8P	20	2	0	20:2	C17H37NO7P	33.00	null	FTMS + p NSI d Full ms2 688.50107@cid33.00 [153.09127664495986-656.9003423580392]
14.35	File_265.89482760291304_14.35	265.89482760291304	FTMS	+	ms2	-FA 14:2(KE)	FA 14:2	PC 29:2	PC 14:2-15:0	PC	688.491182	cid			39.050488	482.324117	482.32577011114677	-0.0	482.32577011114677	0.0016531111467656956	3.4273747106333423	0.0	YES	+H+	11804900000000	Glycerophospholipid		1	29	2		29:2	C37H71NO8P	14	2	0	14:2	C23H49NO7P	33.00	null	FTMS + p NSI d Full ms2 688.50107@cid33.00 [153.09127664495986-656.9003423580392]
20.44	File_279.63233658486047_20.44	279.63233658486047	FTMS	+	ms2	-FA 15:1(FA)	FA 15:1	PC 35:5	PC 15:1-20:4	PC	766.538132	cid			1971.8805	526.329202	339.2896815671868	-0.0	339.2896815671868	-187.03952043281322	-551267.9300144744	0.0	YES	+H+	11812400000000	Glycerophospholipid		1	35	5		35:5	C43H77NO8P	15	1	0	15:1	C28H49NO6P	33.00	null	FTMS + p NSI d Full ms2 766.53846@cid33.00 [159.11370994006455-767.5485559691253]
20.44	File_279.63233658486047_20.44	279.63233658486047	FTMS	+	ms2	-FA 20:4(FA)	FA 20:4	PC 35:5	PC 15:1-20:4	PC	766.538132	cid			1971.8805	462.297902	339.2896815671868	-0.0	339.2896815671868	-123.00822043281323	-362546.3051650597	0.0	YES	+H+	11812400000000	Glycerophospholipid		1	35	5		35:5	C43H77NO8P	20	4	0	20:4	C23H45NO6P	33.00	null	FTMS + p NSI d Full ms2 766.53846@cid33.00 [159.11370994006455-767.5485559691253]
20.44	File_279.63233658486047_20.44	279.63233658486047	FTMS	+	ms2	-FA 22:5(KE)	FA 22:5	PC 35:5	PC 13:0-22:5	PC	766.538132	cid			11.767936	454.292816	454.2932786481068	-0.0	454.2932786481068	4.626481068044086E-4	1.0183908249339813	0.0	REJECT	+H+	11812400000000	Glycerophospholipid		1	35	5		35:5	C43H77NO8P	22	5	0	22:5	C21H45NO7P	33.00	null	FTMS + p NSI d Full ms2 766.53846@cid33.00 [159.11370994006455-767.5485559691253]
20.44	File_279.63233658486047_20.44	279.63233658486047	FTMS	+	ms2	-FA 20:4(KE)	FA 20:4	PC 35:5	PC 15:1-20:4	PC	766.538132	cid			1971.8805	480.308466	339.2896815671868	-0.0	339.2896815671868	-141.01878443281322	-415629.4520406404	0.0	YES	+H+	11812400000000	Glycerophospholipid		1	35	5		35:5	C43H77NO8P	20	4	0	20:4	C23H47NO7P	33.00	null	FTMS + p NSI d Full ms2 766.53846@cid33.00 [159.11370994006455-767.5485559691253]
20.58	File_291.4634348286835_20.58	291.4634348286835	FTMS	+	ms2	-FA 17:0(FA)	FA 17:0	PC 37:4	PC 17:0-20:4	PC	796.585082	cid			58.26262	526.329202	526.3319234772936	-0.0	526.3319234772936	0.0027214772935622022	5.1706483535757055	0.0	|\|	+H+	11815100000000	Glycerophospholipid		1	37	4		37:4	C45H83NO8P	17	0	0	17:0	C28H49NO6P	33.00	null	FTMS + p NSI d Full ms2 796.58513@cid33.00 [184.06796168580257-797.589688846851]
20.58	File_291.4634348286835_20.58	291.4634348286835	FTMS	+	ms2	-FA 20:4(KE)	FA 20:4	PC 37:4	PC 17:0-20:4	PC	796.585082	cid			208.31699	510.355416	510.35768466958166	-0.0	510.35768466958166	0.002268669581667382	4.445254083194956	0.0	|\|	+H+	11815100000000	Glycerophospholipid		1	37	4		37:4	C45H83NO8P	20	4	0	20:4	C25H53NO7P	33.00	null	FTMS + p NSI d Full ms2 796.58513@cid33.00 [184.06796168580257-797.589688846851]
22.8	File_297.4618362171894_22.80	297.4618362171894	FTMS	+	ms2	-FA 18:0(FA)	FA 18:0	PC 38:2	PC 18:0-20:2	PC	814.632032	cid			36.00873	530.360502	530.3580735499118	-0.0	530.3580735499118	-0.0024284500882458815	-4.578887754062523	0.0	|/|	+H+	11816600000000	Glycerophospholipid		1	38	2		38:2	C46H89NO8P	18	0	0	18:0	C28H53NO6P	33.00	null	FTMS + p NSI d Full ms2 814.6315@cid33.00 [184.07311196416384-815.6378375499609]
22.8	File_297.4618362171894_22.80	297.4618362171894	FTMS	+	ms2	-FA 20:1(KE)	FA 20:1	PC 38:2	PC 18:1-20:1	PC	814.632032	cid			22.511066	522.355416	522.3524456934935	-0.0	522.3524456934935	-0.00297030650654051	-5.68640298524309	0.0	REJECT	+H+	11816600000000	Glycerophospholipid		1	38	2		38:2	C46H89NO8P	20	1	0	20:1	C26H53NO7P	33.00	null	FTMS + p NSI d Full ms2 814.6315@cid33.00 [184.07311196416384-815.6378375499609]
12.47	File_261.00551358573193_12.47	261.00551358573193	FTMS	+	ms2	-FA 20:2(KE)	FA 20:2	PC 27:2	PC 7:0-20:2	PC	660.459882	cid			2097.697	370.198916	227.12803468052735	-0.0	227.12803468052735	-143.07088131947265	-629912.910225779	0.0	YES	+H+	11802300000000	Glycerophospholipid		1	27	2		27:2	C35H67NO8P	20	2	0	20:2	C15H33NO7P	33.00	null	FTMS + p NSI d Full ms2 660.46784@cid33.00 [171.1020790182442-626.4346512233469]
13.39	File_260.98169367277814_13.39	260.98169367277814	FTMS	+	ms2	-FA 10:0(FA)	FA 10:0	PC 26:2	PC 10:0-16:2	PC	663.470781	cid			105.0	491.324451	491.3237499198115	-0.0	491.3237499198115	-7.010801884916873E-4	-1.4269210242861452	0.0	YES	+NH4+	11801000000000	Glycerophospholipid		1	26	2		26:2	C34H68N2O8P	10	0	0	10:0	C24H48N2O6P	33.00	null	FTMS + p NSI d Full ms2 663.4452@cid33.00 [168.70589890689646-1192.9932196420161]
10.73	File_262.25626563054556_10.73	262.25626563054556	FTMS	+	ms2	-FA 11:4(KE)	FA 11:4	PC 26:5	PC 11:4-15:1	PC	657.42383	cid			131.0	497.335015	453.299301720332	-0.0	453.299301720332	-44.035713279668016	-97144.89546431364	0.0	YES	+NH4+	11800700000000	Glycerophospholipid		1	26	5		26:5	C34H62N2O8P	11	4	0	11:4	C23H50N2O7P	33.00	null	FTMS + p NSI d Full ms2 657.45757@cid33.00 [271.1531221078582-1487.7480056080933]
22.43	File_299.85655088291213_22.43	299.85655088291213	FTMS	+	ms2	-FA 26:4(FA)	FA 26:4	PC 39:5	PC 13:1-26:4	PC	822.600732	cid			9.0	434.266601	434.2629936223061	-0.0	434.2629936223061	-0.0036073776938678748	-8.306896389622688	0.0	REJECT	+H+	11817600000000	Glycerophospholipid		1	39	5		39:5	C47H85NO8P	26	4	0	26:4	C21H41NO6P	33.00	null	FTMS + p NSI d Full ms2 822.63859@cid33.00 [47.62437706046447-1503.9336423331017]
22.43	File_299.85655088291213_22.43	299.85655088291213	FTMS	+	ms2	-FA 17:0(FA)	FA 17:0	PC 39:5	PC 17:0-22:5	PC	822.600732	cid			85.0	552.344852	552.3407490139739	-0.0	552.3407490139739	-0.004102986026055078	-7.428360180521961	0.0	YES	+H+	11817600000000	Glycerophospholipid		1	39	5		39:5	C47H85NO8P	17	0	0	17:0	C30H51NO6P	33.00	null	FTMS + p NSI d Full ms2 822.63859@cid33.00 [47.62437706046447-1503.9336423331017]
19.92	File_289.7313230892485_19.92	289.7313230892485	FTMS	+	ms2	-FA 16:0(FA)	FA 16:0	PC 36:5	PC 16:0-20:5	PC	780.553782	cid			36.02677	524.313552	465.2381187296091	-0.0	465.2381187296091	-59.075433270390874	-126978.91873456918	0.0	YES	+H+	11813700000000	Glycerophospholipid		1	36	5		36:5	C44H79NO8P	16	0	0	16:0	C28H47NO6P	33.00	null	FTMS + p NSI d Full ms2 780.55171@cid33.00 [146.98011046083693-781.5594990352654]
9.98	File_262.947964950463_9.98	262.947964950463	FTMS	+	ms2	-FA 10:0(KE)	FA 10:0	PC 30:3	PC 10:0-20:3	PC	700.491182	cid			26.606972	546.355417	546.3537189027428	-0.0	546.3537189027428	-0.0016980972571900566	-3.108054724328393	0.0	REJECT	+H+	11806100000000	Glycerophospholipid		1	30	3		30:3	C38H71NO8P	10	0	0	10:0	C28H53NO7P	33.00	null	FTMS + p NSI d Full ms2 700.46226@cid33.00 [184.0781185441202-700.4472379403262]
20.62	File_291.28467687818136_20.62	291.28467687818136	FTMS	+	ms2	-FA 19:6(FA)	FA 19:6	PC 37:6	PC 18:0-19:6	PC	792.553782	cid			72.0922	506.360502	506.3590565573889	-0.0	506.3590565573889	-0.001445442611100134	-2.8545803464587833	0.0	|\|	+H+	11814900000000	Glycerophospholipid		1	37	6		37:6	C45H79NO8P	19	6	0	19:6	C26H53NO6P	33.00	null	FTMS + p NSI d Full ms2 792.59078@cid33.00 [184.07552717200835-797.5924521963924]
19.38	File_282.3085746478936_19.38	282.3085746478936	FTMS	+	ms2	-FA 18:1(FA)	FA 18:1	PC 32:1	PC 14:0-18:1	PC	732.553782	cid			14.60997	450.297902	450.29389183386064	-0.0	450.29389183386064	-0.004010166139380544	-8.90566408318087	0.0	REJECT	+H+	11808900000000	Glycerophospholipid		1	32	1		32:1	C40H79NO8P	18	1	0	18:1	C22H45NO6P	33.00	null	FTMS + p NSI d Full ms2 732.55576@cid33.00 [106.33412881619657-1230.0446485510984]
